age,study_hours,class_attendance,sleep_hours,sleep_quality,exam_difficulty,facility_rating,exam_score
17,6.05,61,7.6,2,2,3,75.9
23,3.09,51.3,8.3,3,1,1,49.9
17,1.08,51,5.3,1,1,2,19.599
21,3.34,90.8,5.7,2,1,3,63.6
20,5.76,59.7,4.1,2,2,2,61.5
21,1.22,46,4.4,2,1,3,41.8
24,0.13,49.5,5.7,2,2,1,19.599
24,7.23,79.7,4.8,2,2,3,71.9
19,5.6,62.2,6.3,1,2,2,81.1
21,5.55,43.4,5.8,1,2,2,70.1
24,7.58,43.3,9.1,3,3,2,93.7
22,4.17,43.6,9.9,1,2,2,60
24,2.54,84.2,5.6,1,2,2,65.7
20,7.28,91,5.1,2,3,2,100
19,7.89,90.7,5.5,1,2,2,73.5
21,0.16,72.7,4.4,3,3,3,51.6
23,2.65,63.5,7.2,2,1,2,73.5
24,2.9,59,9.1,1,1,3,40.6
22,0.89,84.7,5.9,3,3,1,41.7
22,1.77,88.5,8.6,2,1,3,49.1
21,0.2,96.3,9.5,3,1,2,44.9
19,5.57,99.1,4.1,1,1,2,62.2
20,0.86,82.3,7.5,2,2,1,54.6
20,7.1,51.5,5.6,3,2,2,86.5
23,4.67,97.7,7.7,3,2,3,96.7
21,2.85,47.4,4.3,2,1,2,47.3
23,6.47,56.8,4.1,1,2,2,60.8
17,5.21,89.9,4.5,3,2,2,78.3
23,6.02,70.9,8.6,1,3,3,88.4
21,7.02,54.7,6.2,1,2,1,67.1
24,6.46,71.4,9.2,2,2,1,86.3
20,6.23,86.2,5.4,3,3,2,100
20,5.84,56.4,5.5,3,2,2,71.9
18,3.02,70.1,4.9,2,2,1,31
23,5.21,57.2,9.3,1,2,1,82.4
22,4.53,63.9,8.5,2,3,1,47.1
23,7.71,52.7,4.3,3,1,2,88.2
17,4.01,82.5,8.7,1,2,3,74.5
18,1.77,58.8,8.8,3,3,1,41.7
24,3.66,70.4,4.5,2,3,2,44.6
17,3.32,88.3,4.7,1,3,2,69.3
21,3.75,48.5,8,2,1,2,49.2
20,4.65,79.7,5.2,3,2,3,69.3
24,7.58,59.8,4.1,2,2,1,79.1
23,2.25,69.3,8.3,2,1,1,51.2
24,7.75,83,8.2,3,2,1,76.3
19,6.24,95.4,4.5,1,3,3,86.6
21,1.46,91.6,5,3,2,3,65.1
22,2.24,94,5.2,3,2,2,77.2
24,7.27,43,8,3,1,2,100
17,6.41,65.3,5.8,3,2,1,63.1
24,1.15,88.1,5.7,2,2,1,54.8
19,4.68,88.7,6.8,3,1,1,71.9
18,2.22,65.2,5.7,1,2,2,57.5
21,5.04,57.1,7.8,3,2,2,70.9
23,1.39,72.9,4.2,2,3,1,42.2
18,2.82,84.8,7.6,2,2,2,77.1
17,3.11,81.5,4.9,1,2,1,75
24,4.3,55,4.2,3,3,1,62.4
24,1.91,40.6,6.1,2,2,2,22.8
18,5.82,93.2,9,3,2,2,97.3
24,6.47,66.7,5.3,3,2,1,54.9
24,5.12,89.9,5.1,2,1,3,64.1
24,7.22,92.3,7.2,2,2,1,85
18,6.32,96.3,7.4,2,1,1,71.1
21,0.35,61.2,7.6,1,1,1,28.3
24,0.68,79.6,7.7,1,2,3,54.9
24,5.28,75.8,7.5,2,2,1,75.3
21,5.78,49.8,4.9,1,2,3,41.4
18,7.74,66.2,7.1,3,3,3,75.6
17,0.08,65.8,5.3,3,1,3,38.5
19,1.9,51.5,7,2,1,3,48.5
17,6.65,62.5,4.8,2,2,3,86.5
18,7.13,66.2,7.4,2,2,1,91.1
17,3.72,88,8.7,2,2,2,81.4
23,3.87,91.5,9.4,1,3,2,55
21,6.83,83,9.2,3,2,1,57.7
21,3.68,88.3,5.1,2,1,2,58.3
23,6.3,45.9,6.7,3,3,2,81.8
20,7.59,73.4,4.1,2,2,3,100
20,2.09,55.5,6.3,1,3,2,19.599
18,2.2,65.1,7.2,1,2,2,28.7
20,7.51,82.2,8.4,1,3,1,98.3
18,3.39,96.8,5.7,1,1,1,64.5
21,0.13,61.4,6.4,2,1,2,50.9
24,4.02,74.6,9.2,3,3,3,60.6
21,4.93,46.4,7.9,2,1,3,62
19,1.96,81,7.4,2,2,3,73.7
22,5.82,54.3,7,1,2,1,54.9
23,1.86,68.1,7.1,3,2,2,51.1
20,0.96,59.5,5.8,1,1,3,52.1
19,1.99,43,4.4,1,2,2,49.3
22,4.27,84.4,7.5,3,1,1,73.9
18,6.85,77.2,9.2,3,1,1,97.4
24,4.23,89.1,9.9,1,2,1,65.8
19,6.79,96.8,4.6,3,2,2,95.3
19,0.51,64.7,5.2,3,2,3,49.6
22,2.98,85.4,8.2,3,2,1,79.3
17,3.48,58.6,7.3,1,2,1,53.8
18,6.41,66,9.2,3,1,2,93.2
18,4.89,90.2,6.2,3,1,2,90.5
20,6.28,93.9,7.5,3,1,2,82
21,2.71,62.6,9.4,2,1,1,66.8
18,7.47,88.2,8,2,2,1,96.3
19,6.51,86,5.3,1,2,1,81.7
23,7.32,51.2,8.6,3,2,2,81.3
24,2.1,77.5,4.9,2,2,2,51.9
17,0.08,69.8,4.6,3,1,1,32.1
22,4.92,43.8,6,2,3,3,60.2
17,3.94,72.8,6.9,1,3,2,55.9
21,6.23,98.8,8.1,3,3,1,91.3
24,0.78,86.8,8.7,3,2,2,47.3
23,4.76,52.1,7.8,2,3,2,66.9
18,1.59,53.3,8.5,2,1,3,49.3
19,4.12,59.1,9.9,2,3,2,55.8
23,1.27,41.1,4.2,2,2,1,30.7
23,7.3,44.4,9.2,1,1,3,69.2
19,1.47,83.2,7.3,2,2,2,63
17,4.6,72.8,6.3,1,3,2,49.1
20,0.08,81.8,5,1,1,1,37
21,1.25,82.9,9.9,2,1,2,53.5
20,3.99,44.4,7.7,2,2,3,56.1
24,0.33,96.8,7.7,2,1,1,62.7
23,4.34,98.2,4.9,1,2,3,78
23,1.47,42,8.9,3,2,2,45.4
17,5.81,44.1,6.9,3,2,3,70.7
23,6.95,89.2,4.7,2,2,3,95.2
23,6.07,76.5,4.4,1,1,3,57.1
20,0.51,99.4,9.9,1,1,1,54.1
21,3.97,54.8,4.1,2,2,2,47.4
23,0.89,87.7,9.2,2,3,3,52.9
24,3.27,71.5,4.8,3,2,1,59.9
21,6.72,73.3,8.2,2,1,2,76.1
17,0.33,52.5,5.3,1,1,1,30.6
21,2.01,76.4,7.2,2,2,1,53.7
22,6.61,64.6,4.2,3,2,2,88
17,3.25,53.2,9.1,1,2,3,57.8
23,1.88,90.2,5.5,1,3,1,37.7
18,7.6,52.9,8.7,2,2,1,66
24,1.25,58,9.3,2,1,3,53.8
21,6.31,45.2,6.8,1,2,2,64.7
19,1.42,80.6,9.8,2,1,2,49.6
17,7.7,57,7.9,2,1,3,95.6
17,6.29,97.5,5.2,2,1,2,78.4
22,2.21,84.5,6.6,2,2,3,57.3
20,7.87,94.1,5.7,1,3,1,72
23,0.92,51.8,8.4,2,2,3,42.7
18,6.88,78.4,8.9,2,3,1,83.2
24,5.6,92.8,4.7,1,1,2,57.1
24,1.39,97.7,5.3,1,2,1,47.7
17,4.37,79,4.2,1,2,1,58.8
22,0.1,96.9,8.2,3,2,1,68.7
24,4.59,48.9,7.8,1,2,3,69.4
19,4.66,42.4,5.4,2,2,1,56.4
17,3.27,67.9,7.8,2,2,3,72.1
24,6.6,59,6.6,2,3,1,59.5
20,7.45,95.6,8.2,1,1,3,96.7
17,4.27,41,8.9,3,2,1,68
23,5.39,59,5.1,3,2,2,88.7
22,1.17,61,7.9,3,1,1,46.5
17,7.91,82.8,7.6,1,3,2,95.1
19,6.86,40.6,6.4,2,3,2,90.3
17,7.59,91,6.2,3,2,3,94.4
24,6.22,96.1,9.8,2,2,3,100
17,2.58,69,4.3,1,1,2,60.5
23,1.77,46.5,8,2,3,2,31.4
21,4.09,43,9.2,1,3,3,62.9
21,0.66,55.5,9.5,2,3,2,50.1
23,4.41,48.1,8.3,1,2,2,47.6
24,2.96,70.2,6.4,2,2,1,39.8
18,5.82,64.6,4.3,2,3,3,75.4
17,5.01,51.5,8,2,1,3,75.6
17,1.97,90,8.6,1,2,1,44
22,5.87,76,5.9,3,3,1,67.1
21,2.49,77.6,6.7,3,3,1,55.4
17,1.99,81,5,2,1,2,54.2
18,3.35,91.9,5.1,2,1,1,46.3
21,1.26,80.5,8.7,2,1,2,64.4
22,2.6,48,5.5,2,2,3,59.4
19,2.08,63,7.7,1,2,1,30
24,0.17,71.3,6,1,1,2,20.8
24,2.41,51.1,6.9,1,2,2,38.3
23,3.73,96.4,7.6,3,1,1,74.1
20,6.64,55.1,8.7,1,3,1,76.5
24,1.44,86.3,5.9,3,3,1,29.6
22,2.62,97.1,4.9,2,1,1,51.3
21,0.23,56.5,6.4,1,1,2,25.1
20,0.6,67.3,8.5,2,2,3,79.6
23,2.85,54.9,4.9,2,2,2,43.9
21,4,89.3,4.2,1,1,2,61
18,5.99,87.7,5.2,1,2,3,90.2
24,6.11,93.6,9.9,2,1,2,74.2
17,7.31,43.8,5.6,3,1,2,57.9
22,7.26,84.4,8.3,2,2,1,98.8
22,0.81,74.8,9.9,1,2,2,51.2
21,0.9,65.4,6.5,3,2,3,43.6
17,3.97,93.4,5.8,1,2,2,65.9
20,4.72,92,7.2,2,1,2,73.6
24,4.78,82,9.4,2,2,3,68
18,3.89,50.3,5.7,2,1,2,67.9
22,7.85,55.6,8.5,1,2,3,77.2
23,4.07,49.4,6.4,1,2,2,50.9
24,7.48,55.4,6.4,2,1,3,100
21,7.91,86.4,4.9,1,2,1,86.3
19,3.55,60,7.4,2,1,1,42.6
22,1.07,57,4.4,2,2,2,48.4
20,2.61,54.9,7.9,2,1,2,44
22,2.87,43,9.3,3,2,1,39.7
22,7.11,60.4,5.7,3,2,3,91.7
22,7.69,45.7,6.8,1,2,2,60.3
18,1.36,73.7,6.4,1,2,2,34
23,0.16,51.1,8.4,2,3,1,29.5
21,6.65,56.3,8.9,2,1,2,98.9
24,4.47,68.7,6.2,2,1,3,82
22,6.01,62.9,8.1,1,2,2,53.9
24,2.65,59.3,4.4,3,1,3,61.3
24,1.27,97.4,7.5,2,1,3,77.1
24,2.12,43.5,7,2,2,3,37.6
22,0.39,92.8,4.3,2,1,3,51.5
21,3.09,95.7,9.2,2,3,3,50
17,0.79,98.1,6.6,2,2,1,51.5
20,3.71,91.7,8.9,1,1,1,50.2
20,6.39,88.6,6.6,2,1,1,87.2
23,0.38,54.2,6,1,2,2,42.8
21,7.17,50.8,6.8,3,2,3,90.1
20,0.99,76.2,5.9,3,1,2,56.7
18,5.25,72.1,4.9,2,1,2,77.9
22,1.92,83.3,7.4,2,3,3,83
20,6.76,47,4.3,2,2,2,75.8
17,0.08,57.2,4.1,2,1,2,19.599
19,3.37,80.3,6.9,3,2,2,65.1
24,7.7,76.7,8.1,2,1,2,75.7
17,0.9,60.9,9.3,2,2,2,57.6
20,6.09,48.9,5.7,2,2,3,72.1
21,5.81,91.5,7.3,3,2,2,75.9
17,2.55,89.9,9.5,1,2,3,76
18,0.48,48.8,4.6,3,2,3,41.8
24,6.66,85,5.9,2,3,1,100
21,7.24,48.5,5,3,1,2,67.8
18,1.02,67.1,7.7,3,3,2,49.4
18,6.78,68,9.9,3,2,2,72.9
20,6.67,64.1,7.9,1,3,3,68.5
22,4.62,60.5,9.3,1,3,3,55.7
22,6.27,68.1,8.2,3,2,2,87.8
18,0.32,82.7,7.8,1,2,1,28.2
22,3.97,59.9,6,2,1,1,47.7
24,7.74,74.8,8.3,1,1,1,76.2
18,6.2,61.5,4.6,1,2,3,67.5
17,2.15,98.3,4.1,3,2,2,64.4
24,4.99,81,8.1,1,2,2,53.4
21,1.7,91.1,9.4,3,1,1,63.5
23,1.78,65.9,8.3,2,2,2,51.6
19,1.51,55.4,5.3,2,1,3,45.1
19,1.52,44.7,9,1,3,3,38.7
18,3.99,89,7.2,2,3,3,79.1
18,2.48,81.9,5,3,1,2,75.9
20,6.22,89.3,7.7,1,2,2,77.6
17,7.15,80.7,4.7,3,2,1,93.5
23,3.9,42.3,5.4,2,3,2,73.1
21,1.53,65.5,8.4,1,1,2,42.9
24,7.91,59.9,9.8,1,1,2,100
21,0.38,66,6.1,2,1,1,19.599
19,4.4,80.1,5.2,2,3,1,58.2
21,1.76,74,4.9,2,2,1,52.2
18,7.5,78.1,7.4,3,2,2,100
23,2.6,52.6,4.1,2,2,1,28
22,7.66,69.8,8.3,2,1,2,91.8
18,7.78,54.1,7.6,3,1,2,100
21,7.54,70.7,8.1,2,2,1,76.5
21,6.34,57.7,6.2,3,1,1,58.3
18,5.93,53,4.6,2,3,2,63
17,7.62,96.4,9.8,1,3,2,83.6
23,1.79,56.1,9,3,3,3,40.5
19,6.48,77.6,7.3,1,3,3,86.9
21,0.91,77.6,5.1,3,2,1,46.4
18,2.9,74.6,9.8,1,3,3,57
22,3.21,83.1,5.9,1,3,2,65
17,7.91,76.5,9.3,1,2,1,79
19,2.57,91,5.3,1,3,1,57.6
21,4.44,41.5,5.7,3,2,1,57.5
20,5.07,44.4,6,3,2,3,54.6
21,5.42,73.2,6.5,3,2,2,83.6
18,0.96,64,9.4,2,2,2,53.2
20,4.47,52.7,9.6,2,3,1,54.5
23,5.08,61.2,4.5,1,3,2,76.1
19,7.23,79,9,2,1,2,89.6
18,7.66,91.2,6.4,3,2,2,100
23,1.88,50.9,7.6,2,1,2,40.5
23,1.68,57.5,4.9,3,2,3,34.2
22,5.47,48.4,4.7,1,1,1,58.8
23,3.92,99.4,6.8,1,1,2,64.8
23,5.95,41.2,8.2,3,1,3,64.2
22,6.79,49.5,9.5,3,2,2,83.5
21,0.09,63.1,9.9,3,1,3,53.2
17,7.03,51.9,9,3,2,1,76.7
21,2.12,80.8,8.9,3,2,2,60
19,7.76,41.4,4.7,1,2,1,61.3
23,3.44,70.9,6.6,1,1,1,52.9
20,6.82,51.8,8.3,2,2,3,82.6
24,1.6,77.9,7.1,1,2,3,44.1
21,4.2,47,5.3,2,1,3,57.4
21,0.51,51.8,5.2,1,1,3,25.7
24,5.88,89.8,7.3,1,2,2,87.4
20,7.54,94,9.2,3,3,2,94.3
20,6.74,61.7,5.7,2,2,2,76.5
19,5.44,75.3,5.6,2,2,3,61.6
24,0.95,80.5,9.7,3,2,3,62.4
23,7.87,85.7,5.7,2,2,1,100
18,2.75,72.1,4.5,2,3,3,62.9
20,5.06,74.7,6.4,1,2,1,52.5
19,2.18,87,8.3,2,1,1,64.8
22,6.62,72.8,9.9,3,3,3,85.9
17,3.03,72.3,6.1,3,1,3,66.2
22,3.13,57,4.1,3,2,3,55.8
22,0.08,90.3,6.2,3,2,3,66.5
18,4.6,66.5,7.3,3,1,1,75.8
18,2.01,73.2,5.4,1,1,2,40.3
22,7.37,77.9,7.8,2,2,2,82.1
19,6.27,72.4,5.1,2,2,2,57.8
24,7.62,66.5,9.8,2,2,1,100
23,3.12,69.1,4.9,2,1,1,50.9
24,5.29,46,8.4,3,3,3,69
21,3.61,89.3,8.5,3,3,3,72.1
24,7.27,44.9,7.3,1,2,3,58.8
17,2.59,99.2,5.6,3,3,2,74.3
19,2.63,98.2,6.5,1,1,3,65.4
17,2.93,92.9,8.5,2,1,1,54.8
22,3.98,44.6,6.4,2,2,3,67.3
21,7.1,41.6,6.5,1,1,2,73.3
19,1.66,77,7.2,2,1,1,46.9
19,5.21,49.9,7.8,2,2,1,74.7
22,2.45,96.4,8.9,1,1,2,54.7
18,0.66,79.4,9.4,2,1,3,40.3
21,7.63,91.5,4.2,2,2,3,93.4
21,6.29,99.4,8.7,2,1,1,79.1
18,7.62,96.3,8,3,2,2,97.5
18,3.2,46.3,9.7,2,2,2,65.9
19,6.06,99,6.1,3,1,1,71.8
21,5.21,44.2,9.5,3,2,1,57.2
19,4.95,86.7,4.7,1,1,3,79.3
20,0.32,85,6.4,2,2,2,48.4
21,0.57,52.8,6.5,3,2,3,57.5
18,1.56,62.9,4.4,3,2,3,55.9
21,6,77.8,6.2,2,1,3,81.1
18,6.39,69.9,5.8,1,1,1,60.2
18,5.18,82.2,9,2,3,1,89.9
18,1.54,47.9,7.2,1,1,2,19.599
19,6.22,64.4,4.4,1,1,1,66.9
17,0.91,83,6.6,2,2,3,47.7
24,7.15,40.6,5.7,3,3,2,76
19,3.08,79,5.2,3,2,2,70.9
23,5.82,72.5,6.8,3,1,2,68.5
24,1.36,95.5,5.9,3,2,2,44.7
23,2.51,97.7,6.8,3,2,2,65.4
23,3.96,81.3,6.7,2,1,1,60.9
17,3.97,72.3,5.5,2,1,2,62.9
19,0.78,71.8,5.1,3,1,1,53.2
22,4.39,66.7,7.8,2,2,1,52.6
21,0.6,86.7,7.8,2,3,1,35.2
17,7.39,60.1,5.3,3,2,3,96.5
21,3.37,54.5,4.7,3,2,3,50.6
23,3.51,66.5,8.6,2,2,1,62.6
23,4.62,60,8.7,3,3,2,60.5
20,6.25,88.9,7.2,1,3,2,78
18,0.56,56.5,7.2,2,1,1,44.3
19,5.62,64.1,4.8,2,2,2,68.2
19,7.28,56.2,9.1,1,1,3,86.7
19,3.51,72.3,6.2,2,1,1,55.3
19,0.11,58.4,5.4,3,1,3,50.8
20,1.98,77.6,6.6,1,1,2,49.6
17,7.53,88.4,4.9,1,3,1,89
19,0.94,85,5.6,2,2,3,42.6
19,0.11,58.1,6.4,2,1,2,31.5
18,7.49,73.9,5.3,2,1,3,76.7
24,6.9,63,5.5,3,2,1,83.3
22,3.68,79,7,3,2,2,88.8
24,0.08,92.3,8.3,3,2,1,57.9
21,4.67,90.4,6.8,3,1,1,80.7
17,6.53,93.2,9.9,2,2,2,85.4
24,2.29,64.2,4.5,1,1,2,29.6
20,1.38,88.7,7.1,1,2,3,26.6
22,7.24,62.6,6.4,3,2,2,53.2
20,6.14,46.1,5.2,3,2,2,66.1
20,3.58,75.3,4.1,1,1,2,51.5
20,7.24,75.8,4.1,2,2,2,89.1
19,4.87,85.7,8.2,3,2,1,79.6
21,7.55,90.4,7.6,3,2,1,86.2
22,0.83,93.7,7.7,2,2,1,42.8
17,3.49,82.1,5.6,1,2,2,76.1
18,5.43,77.6,7.6,1,1,1,68.7
23,3.26,40.9,6,2,1,1,39.8
21,2.8,46.8,9.6,2,2,2,50.6
24,5.56,48.4,4.2,2,3,2,75.9
21,4.85,55.5,9.8,1,2,3,58.7
22,2.26,93.6,9.9,1,2,1,64.5
24,3.55,83.6,9.8,3,3,2,79.1
22,5.66,78,9.2,3,3,1,93.6
19,5.02,47.5,6.1,3,1,3,86
21,3.62,79.3,9.3,2,2,3,74.7
18,2.08,83.8,5.5,1,2,1,54.1
19,0.92,58.5,6.1,1,3,2,35.7
22,6.72,54.6,9.9,1,2,1,75.6
18,6.56,81.2,5.4,3,2,1,65.2
22,4.91,47.2,5.8,1,2,1,69.2
21,4.57,74.9,8.6,3,2,1,69.7
19,1.09,98.5,8.8,2,3,1,49.7
17,3.57,41.5,6.1,1,3,3,63.1
22,3.87,50.9,8.9,2,2,3,70.5
23,3.69,71.8,7.3,2,3,3,64.9
22,1.94,44.3,7.9,3,3,1,39.9
20,0.99,82.5,9.3,1,2,3,38.7
22,7.45,44.8,6.5,1,2,3,70.9
20,4.45,51.5,4.8,1,2,1,61.5
19,6.9,72.9,9.2,2,2,3,89.7
19,5.38,88.9,7.4,2,2,3,73.6
18,6.56,62,9.7,1,3,3,91.4
24,1.73,43.4,7.6,2,2,1,23.6
22,0.85,60.9,4.6,2,2,2,33.3
18,4.91,44.4,5.9,3,1,1,64.3
23,4.39,51.3,8.7,1,2,3,64.6
18,0.77,68.1,5.7,3,2,2,35.7
21,4.89,92.9,9,3,2,3,98.3
18,1.46,93.6,9.5,3,2,3,75.5
19,0.87,82.2,6.6,1,2,2,32.8
22,7.88,90.5,8.9,3,2,2,100
24,4.45,72.1,5.5,1,2,1,61.8
24,2.64,97.3,6.5,3,2,3,66.7
24,0.78,90.1,8.6,3,1,3,52.8
18,7.33,79.4,5.1,2,3,2,97.2
17,7.54,54,6,3,2,1,87.1
24,2.06,85.7,5.9,2,3,3,63.5
24,3.48,92.5,9.7,2,1,1,60.1
19,5.16,68.7,7,1,2,1,59.1
17,0.89,61.8,5.9,3,1,2,33.8
22,4.3,61.9,5.9,2,2,2,37.9
17,1.75,85.1,6.3,2,3,3,63.3
17,1.8,97,5.7,2,2,1,69.4
24,4.82,64,5.8,3,1,1,74.8
20,2.48,46.4,6.6,3,3,2,49.2
17,4.4,42.5,8.1,3,3,3,79.2
22,2.1,89.9,5.4,1,1,1,44.5
19,3.9,58.6,7.5,3,2,1,67.5
21,7.46,89.4,8.5,2,1,1,52.6
24,3.88,47,5.2,1,1,1,46
18,4.01,42.4,8.3,3,2,3,45.5
22,3.94,58.6,7.8,1,2,3,68.7
23,6.85,58.9,5.9,2,2,2,76.3
20,5.45,99.4,7.6,2,2,2,94.5
24,0.25,54.3,9.9,3,3,3,33.2
20,0.94,84.5,7.1,1,1,3,46.3
20,4.62,95.3,9,3,1,1,76.4
24,6.08,87,8.2,3,3,1,57.6
22,0.94,98.5,8.6,3,2,1,67.4
23,4.02,50,4.5,1,1,1,49.2
23,5.14,81,9.4,2,1,1,72
22,3.21,71.3,5,1,2,2,55.7
18,5.55,92.2,5.9,1,2,2,62.6
20,2.74,84.6,8.1,1,1,3,55.2
23,4.98,86.7,6,1,3,2,66.8
21,6.13,63.2,6.7,2,2,3,65.9
19,7.65,80.6,6.3,1,2,3,81.9
19,5.11,92.9,9.4,1,2,2,79.7
23,2.81,51.8,5.9,1,1,2,36.5
18,5.77,41.9,5.1,2,2,2,73.8
17,6.44,58.7,4.8,2,2,1,47.2
23,3.32,91.8,4.5,3,1,2,71.7
19,2.9,67.9,9.5,3,2,2,54.5
23,1.22,55.4,8.5,3,1,3,54.9
21,5.42,94.6,7.6,2,1,1,94.7
24,3.56,42.5,8.6,3,2,3,52.9
21,1.06,88.4,7.5,2,2,2,42.6
23,4.49,87.9,9.3,1,2,2,61.3
23,7.91,71.1,5.6,3,2,3,89.5
18,0.41,55.8,7.8,2,3,2,35
24,4.12,66.1,8.9,3,1,3,78.7
22,7.49,61.2,4.3,1,2,3,55.6
17,7.67,48.5,4.9,3,3,2,76
17,2.73,75.7,8.8,2,1,3,75.2
19,1.37,51.7,4.2,1,2,1,33.5
17,3.37,99.4,8.9,1,2,2,65.8
19,2.55,74.5,7.5,3,1,2,63.1
24,3.86,47,7.5,2,1,1,49.3
20,4.77,76.9,7.4,2,1,3,72.8
17,6.15,62.8,8.7,1,2,2,79.3
20,5.07,51.1,8.2,1,2,2,68.2
18,7.14,57.8,5.5,1,2,3,72.1
23,5.89,55.4,8.7,3,2,3,70.6
17,4.15,75,8.2,1,1,1,68.6
23,0.95,56.5,9.1,1,3,1,37.2
20,6.43,42.9,9,1,1,2,68.1
17,5.71,89.1,6,2,2,1,62.6
22,2.69,57.1,7.4,1,2,2,57.4
20,1.86,58.3,8.5,2,2,1,48.5
23,5.26,66,6.2,1,1,1,49.6
21,0.67,87.6,9.9,1,2,1,41.7
23,6.3,76.9,7.7,2,2,1,64.5
20,1.82,45.3,9.2,2,2,2,38.6
17,4.75,67.6,7.9,3,2,1,62.5
18,2.43,85.4,4.4,3,2,1,41
20,3.82,42.4,8.5,2,2,1,47.7
20,6.41,42.4,5.4,1,1,2,73.5
23,2.3,82.1,8.7,2,2,3,51.5
20,0.26,70.1,5.5,2,2,1,36.5
23,0.62,49.8,4.7,3,1,3,40.2
18,0.6,80.2,8.2,3,1,3,62.9
20,3.67,44.9,6.4,1,2,1,35.1
23,0.67,66.7,4.1,2,2,1,34.7
17,3.3,89.2,9.4,2,1,2,78.2
19,5.58,50.6,7.3,3,2,1,95.2
23,7.04,75.4,7.6,2,2,2,84
21,1.77,62.2,6.3,3,1,3,59.5
23,7.01,93.6,6.1,2,3,3,94.8
21,7.82,78.8,4.9,1,1,2,92.1
23,5.01,61.6,4.5,2,1,1,48.9
24,5.9,69.4,7.1,1,1,2,68.5
24,3.86,71.6,8,3,3,2,58.1
17,0.6,99.1,7.4,3,2,3,51.3
21,7.68,84.7,9.9,3,1,2,90.4
17,7.56,82.8,8.4,1,2,3,84.4
18,2.58,99,9.2,1,2,2,69.7
19,1.57,49.2,4.2,3,2,2,19.599
22,0.52,68,4.4,2,1,3,50.7
20,3.98,97.7,4.7,2,2,2,55.2
23,7.4,91.1,7.9,2,1,2,77.9
19,0.33,52.3,9.5,1,2,3,31
21,4.89,65.3,5.2,1,1,2,62.7
23,6.68,51.3,9.2,1,3,1,60.6
24,3.04,82,5.3,1,2,2,49.7
18,4.9,77,8.1,1,1,3,45.8
22,3.55,74.9,4.3,3,2,2,76.3
17,0.52,94.2,6,2,3,1,31.3
21,4.04,46,7.1,2,2,2,54.2
20,0.71,96.4,7.5,2,3,3,65.1
24,5.48,69.1,5.9,2,1,2,58.6
23,2.48,41.6,6.7,3,1,3,47.7
24,6.42,94.9,4.5,2,2,1,84.3
23,4.7,95.9,6.3,3,3,1,83.2
20,7.48,96.6,6.2,2,2,3,98.2
22,5.9,90.1,4.2,3,2,2,92.4
17,5.8,56.7,7.3,3,2,1,72.3
21,2.44,57.2,9.8,2,2,1,47.8
17,3.54,59.7,7.2,1,2,3,53.6
22,5.96,53.5,4.3,3,2,1,75.4
24,5.78,94.5,4.4,1,2,1,81.1
22,5.54,72.1,8.7,3,2,1,61.6
23,0.08,56,7.7,3,3,2,21.6
18,0.14,86.3,7.8,1,2,3,51.9
24,0.54,77.7,9,2,3,3,31.2
21,0.25,62.8,4.9,2,1,2,19.599
22,6.18,94.9,9.9,1,2,2,71
23,4.38,73.3,7.8,3,2,2,75.9
22,4.04,77.7,9.9,1,2,2,71.6
19,0.68,42,7.4,2,3,3,32.4
21,6.2,77.8,8.9,3,1,3,80.5
22,0.74,64.8,7.3,1,1,2,32.3
23,1.77,84.9,5.4,1,3,3,83.1
20,6.55,42.6,9.5,1,3,2,73.9
21,5.54,63.2,6.9,3,1,1,58.8
21,0.74,43.9,5.9,2,1,3,39.9
17,0.59,95.9,9.2,1,1,3,36.9
17,3.25,65.2,6.6,2,3,2,52.2
17,4.83,48.4,5.9,3,1,1,50.2
22,1.97,84.6,8.6,1,2,1,44.7
20,4.68,92.9,6.2,1,1,1,46.8
23,2.88,86.5,6.2,2,3,2,65.8
22,4.71,91,9.2,1,2,3,75.8
18,5.8,90.8,8.4,3,3,2,100
17,6.75,99.4,5.3,1,3,2,70.8
19,1.57,61.8,4.6,3,1,3,40.9
24,0.68,60.9,6.6,2,2,1,50.6
17,0.95,46.7,7,2,1,1,34.6
18,1.32,91.5,5.3,3,2,3,66
17,2.59,95.8,9.9,3,2,2,84.2
20,0.23,56.9,5.7,3,2,1,39.3
24,6.66,76.9,4.9,3,2,3,100
22,6.79,54.7,4.7,3,2,3,94.3
20,5.71,91.7,4.7,3,1,3,83
18,2.85,40.6,5.9,3,2,2,62.8
19,5.65,81.7,5,2,1,3,58.7
21,4.6,72.6,8,1,3,1,61.3
19,5.3,57.2,7.9,2,3,2,72.2
22,0.7,95.4,4.7,3,1,1,51.1
24,7,68.8,9,1,2,2,100
18,2.79,71.5,8.6,1,3,2,61.2
19,2.15,45,6.4,3,3,2,45
18,3.13,64.7,6.1,3,1,1,38.3
22,1.98,49.5,5.2,2,2,2,45.4
20,7.91,73.3,6.7,3,1,1,100
19,5.17,74.7,6.8,3,3,2,49.1
18,7.17,54.6,6.4,3,2,1,89.1
17,7.61,96.6,4.9,1,2,2,83
20,4.65,58.2,4.7,3,2,2,69
22,6.4,79.3,9.1,2,3,3,81.5
18,7.24,98.7,4.9,1,3,1,71.9
17,1.2,88.2,9.2,1,2,3,59.3
20,2.15,84.8,7.8,2,3,2,57.2
22,3.21,43.6,8.1,2,1,1,49.9
